id,name_ja,name_ko,name_en,name_zh_hans,name_zh_hant,grade_ja,grade_ko,grade_en,grade_zh_hans,grade_zh_hant,app_name_ja,app_name_ko,app_name_en,app_name_zh_hans,app_name_zh_hant,attribute_ja,attribute_ko,attribute_en,attribute_zh_hans,attribute_zh_hant,special_moves_ja,special_moves_ko,special_moves_en,special_moves_zh_hans,special_moves_zh_hant,profile_ja,profile_ko,profile_en,profile_zh_hans,profile_zh_hant,illustration_listed,icon_listed,illustration_url,icon_url_listed,related_ids_ja_snapshot,related_dynamic_snapshot,url_ja,url_ko,url_en,url_zh_hans,url_zh_hant,anomaly_flags
56,ドーガモン,비디몬,Dogamon,影视兽,影片獸,並,스탠다드,Standard,普,普,動画,영상,Video,视频,影片,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,チャンネルプレイ | ダークモニター,채널 플레이 | 다크 모니터,Channel Play | Dark Monitor,视频号连播 | 黑暗荧屏,頻道播放 | 暗黑顯示器,世界中の映像作品や配信動画を熟知するアプモン。腕のリモコンを操作することで、顔の画面に映像を映すことができる。,전 세계의 영상 작품과 스트리밍 영상을 숙지하는 어플몬. 팔에 있는 리모컨을 조작하면 얼굴의 화면에 영상을 띄울 수 있다.,"An Appmon with an encyclopedic knowledge of videos produced around the world, whether projected, broadcast, or streamed. By operating the remote on its arm, it can display pictures on the screen that serves as its face.",对全世界的影视作品和网络视频了如指掌的应用兽。按下手臂上的遥控器，便可以在视频兽面部的显示器上播放视频。,熟悉全世界的影像作品和直播影片的APP獸。使用手臂上的遙控器，可以在臉部的螢幕中顯示出畫面。,True,True,https://digimon.net/cimages/appmon/img_chara_056.jpg,https://digimon.net/cimages/appmon/img_icon_056.png,10 | 97 | 26,True,https://digimon.net/appmon/detail.php?id=56,https://digimon.net/appmon_ko/detail.php?id=56,https://digimon.net/appmon_en/detail.php?id=56,https://digimon.net/appmon_zh-CHS/detail.php?id=56,https://digimon.net/appmon_zh-CHT/detail.php?id=56,ko_profile_uses_eopeulmon_not_page_title_apeumon
57,ドレスモン,드레스몬,Dressmon,洋装兽,服裝獸,並,스탠다드,Standard,普,普,ファッション,패션,Fashion,时尚,時尚,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,ソーイングニードル | シャミングステッチ,소잉 니들 | 셰밍 스티치,Sewing Needle | Jamming Stitch,缝衣刺 | 伪装缝合,縫紉刺針 | 妨礙縫線,画面上に表示された服をデータの切れ端で縫い上げ、具現化する能力を持つアプモン。その早縫いの技には誰も敵わない。,화면에 표시된 옷을 데이터 자투리를 이용해서 바느질로 구현하는 능력을 지닌 어플몬. 빠르게 바느질하는 기술은 누구도 따라올 수 없다.,"An Appmon that can materialize any clothing displayed on screen by sewing together scraps of data. When it comes to sewing, no seamstress or tailor can match its speed.",该应用兽可以通过缝制碎片数据，将显示在屏幕上的衣服“实体化”为成衣。在缝制服装的速度上，世界上没有人能比得过裁缝兽。,能將數據碎片縫到顯示在畫面中的服裝上，是擁有具現化能力的APP獸。他的高速縫紉技術無人能敵。,True,True,https://digimon.net/cimages/appmon/img_chara_057.jpg,https://digimon.net/cimages/appmon/img_icon_057.png,25 | 74 | 72,True,https://digimon.net/appmon/detail.php?id=57,https://digimon.net/appmon_ko/detail.php?id=57,https://digimon.net/appmon_en/detail.php?id=57,https://digimon.net/appmon_zh-CHS/detail.php?id=57,https://digimon.net/appmon_zh-CHT/detail.php?id=57,ko_profile_uses_eopeulmon_not_page_title_apeumon
58,ブックモン,북몬,Bookmon,书本兽,書本獸,並,스탠다드,Standard,普,普,電子書籍,e북,eBook,电子书,電子書籍,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,ページサモン | センテンスウィップ,페이지 서몬 | 센텐스 휩,Page Summon | Sentence Whip,书页召唤 | 长句长鞭,書頁召喚 | 文章鞭策,世の電子書籍を網羅した、とても物知りなアプモン。彼のページの中では、本の内容が現実の世界として存在している。,세상의 e북을 망라한 굉장히 박식한 어플몬. 북몬의 페이지에는 책의 내용이 현실 세계로 존재한다.,"An incredibly knowledgeable Appmon comprised of all the world's ebooks. Within its pages, the places narrated in fiction exist as real, tangible worlds.",非常有文化的应用兽，因为他的体内储存着世界上所有的电子书。书本的内容都以真实世界的形象存在于在他身上的书页里。,網羅了全世界的電子書籍，是位知識淵博的APP獸。對於現實世界而言，他書頁中的內容將等同於真實存在的事物。,True,True,https://digimon.net/cimages/appmon/img_chara_058.jpg,https://digimon.net/cimages/appmon/img_icon_058.png,75 | 8 | 106,True,https://digimon.net/appmon/detail.php?id=58,https://digimon.net/appmon_ko/detail.php?id=58,https://digimon.net/appmon_en/detail.php?id=58,https://digimon.net/appmon_zh-CHS/detail.php?id=58,https://digimon.net/appmon_zh-CHT/detail.php?id=58,ko_profile_uses_eopeulmon_not_page_title_apeumon
59,ガシャモン,뽑몬,Gashamon,扭蛋兽,扭蛋獸,並,스탠다드,Standard,普,普,ガシャ,캡슐 뽑기,Gashapon,扭蛋,扭蛋,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,ガシャガシャポン | ドッキリカプセル,뽑뽑 | 서프라이즈 캡슐,Gashagashapon | Prank Capsule,咔嚓咔嚓砰 | 搞怪扭蛋,扭蛋碰擊 | 整人膠囊,コイン１枚ごとにカプセルを１つくれる、ガシャポン型のアプモン。何が出てくるかはガシャモン本人にもわからない。,코인 1개당 캡슐을 1개 주는 캡슐 뽑기 머신 모양의 어플몬. 무엇이 나올지는 뽑몬 본인도 모른다.,"A gashapon-type Appmon, it will exchange a capsule for each coin you insert into it. What you may find inside, it doesn't even know.",扭蛋机型应用兽，每投入一枚硬币他便会产出一只扭蛋——虽然连他自己都不知道从扭蛋里能开出什么东西来。,每投一枚硬幣就會掉出一個扭蛋的扭蛋機型態APP獸。就連他自己都不知道會掉出什麼樣的扭蛋。,True,True,https://digimon.net/cimages/appmon/img_chara_059.jpg,https://digimon.net/cimages/appmon/img_icon_059.png,60 | 47 | 62,True,https://digimon.net/appmon/detail.php?id=59,https://digimon.net/appmon_ko/detail.php?id=59,https://digimon.net/appmon_en/detail.php?id=59,https://digimon.net/appmon_zh-CHS/detail.php?id=59,https://digimon.net/appmon_zh-CHT/detail.php?id=59,ko_profile_uses_eopeulmon_not_page_title_apeumon
60,ラックモン,럭몬,Luckmon,好运兽,幸運獸,並,스탠다드,Standard,普,普,スロット,슬롯,Slot,老虎机,老虎機,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,ラッキースロット | トリプルセブン,럭키 슬롯 | 트리플 세븐,Lucky Slot | Triple Seven,幸运拉杆 | 777,幸運連線 | 777,3つの絵柄が揃うとコインを吐き出す、スロットマシン型のアプモン。彼の前にはいつも、一攫千金を狙うアプモンで列ができている。,같은 그림 3개가 모이면 코인을 뱉어내는 슬롯머신 모양의 어플몬. 럭몬의 앞에는 항상 일확천금을 노리는 어플몬이 장사진을 치고 있다.,"Taking the shape of a slot machine, it will pay out coins should you be lucky enough to line up three of the same symbol. Day in and day out, it stares down a long queue of Appmons eager to strike it rich.",老虎机型应用兽，凑齐三个相同的图案便可以让他吐出硬币。他跟前总是排着一长串梦想着一夜暴富的应用兽。,湊齊三個圖案就會吐出硬幣的老虎機型態APP獸。想一舉致富的APP獸們總是在他面前大排長龍。,True,True,https://digimon.net/cimages/appmon/img_chara_060.jpg,https://digimon.net/cimages/appmon/img_icon_060.png,101 | 68 | 59,True,https://digimon.net/appmon/detail.php?id=60,https://digimon.net/appmon_ko/detail.php?id=60,https://digimon.net/appmon_en/detail.php?id=60,https://digimon.net/appmon_zh-CHS/detail.php?id=60,https://digimon.net/appmon_zh-CHT/detail.php?id=60,ko_profile_uses_eopeulmon_not_page_title_apeumon
61,トリックモン,트릭몬,Trickmon,魔术兽,魔術獸,並,스탠다드,Standard,普,普,手品,마술,Trick,魔术戏法,魔術,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,トリッキーハッター | グランドイリュージョン,트리키 해터 | 그랜드 일루전,Hat Trickster | Grand Illusion,魔法帽匠 | 壮丽幻象,帽子戲法 | 巨型幻象,カードからイリュージョンまで、多くの奇術を使いこなす稀代のマジシャン。簡単なデータは消失マジックでパッと消してしまう。,카드부터 일루전까지 많은 마술을 구사하는 희대의 마술사. 간단한 데이터는 소실 마술로 순식간에 지워버린다.,"An extraordinary magician that has all but mastered the art of magic, from card tricks to illusions. It can make simple data disappear into thin air with magic.",不世出的天才魔术师，从扑克牌戏法到大型视觉魔术他都手到擒来，还可以用消失术让一些简单的数据瞬间无影无踪。,從卡牌到幻覺，精通多種奇特手法的稀世魔術師。能用消失魔術讓簡單的數據瞬間消失。,True,True,https://digimon.net/cimages/appmon/img_chara_061.jpg,https://digimon.net/cimages/appmon/img_icon_061.png,91 | 51 | 13,True,https://digimon.net/appmon/detail.php?id=61,https://digimon.net/appmon_ko/detail.php?id=61,https://digimon.net/appmon_en/detail.php?id=61,https://digimon.net/appmon_zh-CHS/detail.php?id=61,https://digimon.net/appmon_zh-CHT/detail.php?id=61,
62,ダイスモン,다이스몬,Dicemon,骰子兽,骰子獸,並,스탠다드,Standard,普,普,サイコロ,주사위,Dice,模拟骰子,骰子,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,シックスシェイク | ミラクルロール,식스 셰이크 | 미라클 롤,Six-Shake | Miracle Roll,六方震荡 | 奇迹一掷,六點投擲 | 奇蹟翻滾,サイコロ型の四角いアプモン。ギャンブルが大好きで、日常の行動から攻撃方法まで、すべての結果を運任せで決めてしまう。,"주사위 모양의 네모난 어플몬. 내기를 아주 좋아해서, 일상 속 행동부터 공격 방법까지 모두 결과를 운에 맡기고 결정해 버린다.","As a dice-type Appmon, it takes the form of a simple cube. Its gambling addiction compels it to leave all outcomes to Lady Luck, from its daily activities to its methods of attack.",长得方方正正的骰子型应用兽。骰子兽非常喜欢赌博，从平日的行动到攻击方式，他都会让命运替自己做出抉择。,骰子型態的四方形APP獸。非常熱愛賭博，從日常行動到攻擊方法，所有的事情都以碰運氣的方式來決定。,True,True,https://digimon.net/cimages/appmon/img_chara_062.jpg,https://digimon.net/cimages/appmon/img_icon_062.png,101 | 68 | 60,True,https://digimon.net/appmon/detail.php?id=62,https://digimon.net/appmon_ko/detail.php?id=62,https://digimon.net/appmon_en/detail.php?id=62,https://digimon.net/appmon_zh-CHS/detail.php?id=62,https://digimon.net/appmon_zh-CHT/detail.php?id=62,ko_profile_uses_eopeulmon_not_page_title_apeumon
63,クックモン,쿡몬,Cookmon,烹饪兽,廚師獸,並,스탠다드,Standard,普,普,お料理,요리,Cook,食谱,烹飪,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,アストロクッキング | ソウルフルコース,아스트로 쿠킹 | 소울풀 코스,Astro-Cooking | Spirited Specialty,地外烹饪 | 灵魂全餐,星際烹飪 | 靈魂套餐,どんな食通もうならせる料理の鉄人。心身ともに非常にたくましく、時には食材のみならず、敵アプモンすら料理してしまう。,"어떤 음식 전문가라도 감탄하게 하는 최강의 요리사. 몸과 마음 모두 아주 강인하며, 때로는 식재료뿐만 아니라 적인 어플몬까지 요리해 버린다.","An iron chef sure to please the palate of any gourmet. Exceptionally strong in both mind and body, it can make a meal out of any ingredient, even enemy Appmons.",厨艺大师。他的手艺能让每一位口味刁钻的老饕也都心服口服。烹饪兽有着强健的精神和肉体，有时他甚至会将敌方的应用兽也当成食材“料理”一番。,能讓任何美食家都讚嘆不已的烹飪達人。身心都非常強健，有時不只烹飪食材，連敵對的APP獸都會拿去料理。,True,True,https://digimon.net/cimages/appmon/img_chara_063.jpg,https://digimon.net/cimages/appmon/img_icon_063.png,28 | 29 | 95,True,https://digimon.net/appmon/detail.php?id=63,https://digimon.net/appmon_ko/detail.php?id=63,https://digimon.net/appmon_en/detail.php?id=63,https://digimon.net/appmon_zh-CHS/detail.php?id=63,https://digimon.net/appmon_zh-CHT/detail.php?id=63,ko_profile_uses_eopeulmon_not_page_title_apeumon
64,バイラモン,바이러몬,Virusmon,病毒兽,病毒獸,並,스탠다드,Standard,普,普,ウィルス,바이러스,Virus,病毒,病毒,ライフ,라이프,Life,生活,生活,パープルガスト | テンタクルバインド,퍼플 거스트 | 텐터클 바인드,Purple Gust | Tentacle Bind,邪紫狂风 | 触手束缚,紫色狂風 | 觸手束縛,体内でオリジナルのウィルスを精製することができる、非常に危険な存在。扱う毒は即効性のものから遅行性のものまでさまざま。,체내에서 자기만의 바이러스를 정제할 수 있는 매우 위험한 존재. 사용하는 독은 즉시 효과가 나타나는 것부터 나중에 드러나는 것까지 다양하다.,An extremely dangerous being that can refine novel viruses inside its body. The poisons it wields range from fast- to slow-acting.,病毒兽可以在自己的体内提炼世界上独一无二的病毒，是一种非常危险的应用兽。病毒兽能够制造的病毒种类繁多，作用速度从慢到快应有尽有。,能在體內精製原創病毒，是非常危險的APP獸。不論是要立即生效或緩慢發作，能使用的毒包羅萬象。,True,True,https://digimon.net/cimages/appmon/img_chara_064.jpg,https://digimon.net/cimages/appmon/img_icon_064.png,67 | 104 | 71,True,https://digimon.net/appmon/detail.php?id=64,https://digimon.net/appmon_ko/detail.php?id=64,https://digimon.net/appmon_en/detail.php?id=64,https://digimon.net/appmon_zh-CHS/detail.php?id=64,https://digimon.net/appmon_zh-CHT/detail.php?id=64,
65,スリープモン,슬립몬,Sleepmon,睡眠兽,睡眠獸,並,스탠다드,Standard,普,普,睡眠,수면,Sleep,睡眠,睡眠,ライフ,라이프,Life,生活,生活,ス～パ～スリ～パ～ | レイジングアイ,슈~퍼~ 슬리~퍼~ | 레이징 아이,Super Sleeper | Raging Eye,睡～吧～睡～吧～ | 愤怒眼眸,超～級～入～眠～者～ | 暴怒之眼,他人を眠りに誘う能力を持つアプモン。普段は眠ったまま行動しているが、無理に起こすと恐ろしい姿に豹変すると言われている。,"다른 이를 졸리게 하는 능력을 지닌 어플몬. 평소에는 잠든 채로 행동하는데, 억지로 깨우면 무시무시한 모습으로 돌변한다고 한다.",An Appmon that can lull anyone to sleep. Rumor has it that it operates while asleep and will turn into a terrifying monster should you rouse it from its slumber.,该应用兽拥有使人陷入沉睡的能力。睡眠兽通常都是一边睡觉一边活动的。据说如果强行唤醒他，他就会变得非常可怕。,能誘使他人睡著的APP獸。平時以睡著的狀態行動，據說被強行吵醒的話會變成很恐怖的樣子。,True,True,https://digimon.net/cimages/appmon/img_chara_065.jpg,https://digimon.net/cimages/appmon/img_icon_065.png,8 | 17 | 102,True,https://digimon.net/appmon/detail.php?id=65,https://digimon.net/appmon_ko/detail.php?id=65,https://digimon.net/appmon_en/detail.php?id=65,https://digimon.net/appmon_zh-CHS/detail.php?id=65,https://digimon.net/appmon_zh-CHT/detail.php?id=65,ko_profile_uses_eopeulmon_not_page_title_apeumon
